link_meci,data_meci,echipa_gazda,echipa_oaspete,forma_puncte_gazda,forma_puncte_oaspete,h2h_victorii_gazda,h2h_gazda,medie_goluri_gazda,medie_goluri_oaspete,medie_goluri_primite_gazda,medie_goluri_primite_oaspete,medie_suturi_pe_poarta_gazda,medie_suturi_pe_poarta_oaspete,medie_total_suturi_gazda,medie_total_suturi_oaspete,medie_cornere_gazda,medie_cornere_oaspete,medie_cartonase_galbene_gazda,medie_cartonase_galbene_oaspete,medie_cartonase_rosii_gazda,medie_cartonase_rosii_oaspete,medie_ofsaiduri_gazda,medie_ofsaiduri_oaspete,medie_lovituri_libere_gazda,medie_lovituri_libere_oaspete,medie_interventii_portar_gazda,medie_interventii_portar_oaspete,medie_posesie_minge_gazda,medie_posesie_minge_oaspete,rezultat,loc_clasament_gazda,loc_clasament_oaspete
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/petrolul-dhnNlCE9/sumar/statistici/0/?mid=INTUqHlD,2023-04-29,Petrolul Ploiești,FC Botoșani,6,6,0,1.0,1.0,1.0,1.6,1.2,3.2,2.8,11.2,12.6,2.4,3.8,1.8,2.8,0.0,0.0,3.2,1.2,11.6,13.2,3.6,1.8,49.6,51.8,1,11,7
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/sepsi-IDsPIcMA/sumar/statistici/0/?mid=UySMS3dO,2023-04-29,Sepsi Sf. Gheorghe,Farul Constanța,7,5,0,0.0,2.0,0.6,1.2,1.0,4.8,3.4,13.6,12.2,5.0,4.0,2.4,1.4,0.0,0.0,2.8,3.2,14.8,13.2,1.6,3.4,53.6,56.6,0,13,1
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=pl2Wn7st,2023-04-30,Univ. Craiova,FCSB,13,7,0,0.0,1.8,1.2,0.6,1.4,5.0,5.8,16.6,16.6,7.8,5.6,0.8,2.2,0.0,0.0,2.6,1.8,14.0,17.8,2.2,2.6,62.8,52.4,2,5,3
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=WvXB80RD,2023-05-01,'U' Cluj,FC Voluntari,12,8,0,1.0,1.6,2.0,0.6,1.2,5.4,4.4,16.2,15.0,6.2,3.6,1.8,1.8,0.0,0.0,1.8,2.6,12.0,9.2,2.2,3.0,51.6,44.0,2,6,12
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=8SQQRNBU,2023-05-01,Rapid București,CFR Cluj,7,5,0,1.0,1.0,1.6,0.8,1.6,4.4,4.8,13.6,12.6,4.4,2.8,2.4,1.6,0.0,0.0,1.0,1.4,15.4,12.6,4.2,2.2,53.4,42.8,1,8,4
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=AVVF7KtK,2023-05-02,UTA Arad,FC Hermannstadt,9,10,0,0.0,1.6,1.4,1.0,0.8,2.8,3.6,10.6,11.2,4.0,3.8,2.0,1.8,0.0,0.0,1.6,1.2,19.6,16.2,2.0,4.0,50.4,46.4,1,15,11
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=K45aadl0,2023-05-05,FC Voluntari,CS Mioveni,7,1,0,1.0,1.0,0.4,0.8,1.8,4.2,2.2,10.6,6.8,4.2,2.0,2.6,2.2,0.0,0.0,2.0,1.2,15.0,15.6,2.4,3.6,48.8,47.4,1,10,15
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/petrolul-dhnNlCE9/sumar/statistici/0/?mid=OxCj1IJm,2023-05-05,Chindia Târgoviște,Petrolul Ploiești,6,7,0,0.0,1.2,1.0,1.2,1.6,4.8,3.6,12.0,9.6,4.0,2.8,2.8,3.0,0.0,0.0,1.0,1.2,15.0,12.0,2.0,4.0,47.2,43.6,2,12,9
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=2TAf0xZg,2023-05-06,FC Botoșani,'U' Cluj,8,7,0,0.0,0.8,1.0,0.6,1.6,3.0,4.0,12.2,9.8,4.6,5.0,2.0,2.8,0.0,0.0,1.8,2.6,16.0,13.6,2.2,3.0,52.2,48.4,0,9,6
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=bi6znRdn,2023-05-06,Farul Constanța,Rapid București,15,4,0,1.0,2.0,1.2,0.8,2.0,6.4,3.6,19.2,10.8,5.6,4.4,2.8,1.8,0.0,0.0,2.4,1.8,11.8,14.8,2.2,4.4,51.4,50.8,1,2,7
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=tGeuooCh,2023-05-07,CFR Cluj,Univ. Craiova,11,7,0,1.0,2.2,1.2,1.0,1.2,8.0,4.2,18.0,11.4,4.6,4.6,1.2,1.2,0.0,0.0,2.0,2.2,13.0,16.2,2.2,2.4,43.8,45.8,0,4,6
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=UFCn2b4s,2023-05-08,FC Hermannstadt,U Craiova 1948,8,5,0,1.0,0.8,0.6,0.6,1.2,2.2,3.0,10.6,9.6,3.4,4.2,2.8,1.4,0.0,0.0,2.0,1.8,15.4,15.6,2.4,1.8,50.0,53.6,0,11,3
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=be43bG36,2023-05-08,FC Argeș,UTA Arad,4,1,0,1.0,0.4,0.8,1.0,1.6,2.0,3.2,9.0,11.8,2.4,6.8,1.8,1.8,0.0,0.0,1.4,0.4,14.0,13.8,4.0,3.2,50.2,54.2,0,16,13
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/sepsi-IDsPIcMA/sumar/statistici/0/?mid=K6fqp5Rb,2023-05-08,FCSB,Sepsi Sf. Gheorghe,11,1,0,0.0,1.8,0.6,0.8,1.6,7.2,2.0,16.4,8.2,7.6,2.6,1.4,1.8,0.0,0.0,0.8,1.2,18.8,13.8,2.8,5.2,49.2,51.6,1,2,14
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=plpbKcQP,2023-05-12,FC Voluntari,FC Botoșani,7,3,0,0.0,1.0,0.6,0.8,1.4,4.6,2.2,11.0,10.2,4.6,3.8,2.0,2.8,0.0,0.0,2.2,1.4,14.2,14.0,1.8,1.2,52.0,52.6,1,10,7
https://www.flashscore.ro/meci/fotbal/rapid-bucuresti-YFCpigVG/sepsi-IDsPIcMA/sumar/statistici/0/?mid=lnrds3BH,2023-05-12,Rapid București,Sepsi Sf. Gheorghe,10,0,0,1.0,1.4,0.6,0.6,2.0,4.2,2.6,13.2,7.8,3.8,3.2,2.4,1.8,0.0,0.0,1.0,1.4,15.8,12.2,4.0,5.2,51.4,53.0,0,8,14
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/petrolul-dhnNlCE9/sumar/statistici/0/?mid=4h7BdfYI,2023-05-13,Petrolul Ploiești,FC Hermannstadt,9,10,0,1.0,0.8,1.2,0.6,0.6,2.8,3.6,10.8,11.0,2.4,3.2,2.2,1.6,0.0,0.0,3.4,1.0,12.4,16.6,2.4,4.8,48.2,46.4,2,10,11
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=6cofLwBJ,2023-05-13,'U' Cluj,Chindia Târgoviște,9,3,0,1.0,1.6,0.2,1.2,1.0,5.0,3.8,15.6,11.0,6.0,4.8,1.8,1.6,0.0,0.0,1.6,1.8,12.6,12.8,2.2,2.6,50.4,48.8,1,6,12
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=SWgmqPt5,2023-05-13,Univ. Craiova,Farul Constanța,10,5,0,1.0,1.6,0.8,1.0,1.2,5.8,3.6,17.2,11.4,8.8,3.8,1.4,1.6,0.0,0.0,2.2,4.4,14.4,13.2,1.8,3.8,63.2,55.2,0,5,1
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=xtxQFHYt,2023-05-14,CS Mioveni,UTA Arad,3,2,0,0.0,0.4,1.0,1.6,1.6,3.0,4.0,8.6,11.6,2.4,5.0,1.2,2.0,0.0,0.0,2.4,0.4,16.4,15.2,4.0,3.2,50.8,52.6,2,15,13
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=hI37czJC,2023-05-14,U Craiova 1948,FC Argeș,10,4,0,1.0,1.6,0.6,0.8,1.0,5.2,3.0,13.8,9.0,4.6,4.0,0.8,1.6,0.0,0.0,1.2,1.0,14.6,10.6,2.4,2.4,50.6,48.6,1,3,16
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=6NhirqdB,2023-05-14,FCSB,CFR Cluj,13,5,0,1.0,2.2,1.8,0.8,1.8,7.2,4.8,16.2,13.6,7.0,5.0,1.2,2.0,0.0,0.0,0.4,1.4,19.2,12.0,3.2,2.0,51.0,44.4,1,2,5
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=CbUxDFIa,2023-05-19,FC Hermannstadt,'U' Cluj,8,7,0,0.0,0.6,0.6,0.4,1.2,2.4,3.6,9.4,8.0,4.6,5.0,3.6,2.4,0.0,0.0,1.8,2.4,13.8,13.4,2.4,2.8,47.4,46.8,2,10,4
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=GWzUEylm,2023-05-19,UTA Arad,U Craiova 1948,9,5,0,1.0,1.2,0.6,0.8,1.2,3.4,2.6,12.0,9.6,5.4,4.4,2.2,0.8,0.0,0.0,1.2,1.4,19.8,15.4,2.4,2.4,52.2,55.0,0,12,3
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/petrolul-dhnNlCE9/sumar/statistici/0/?mid=beQYDe3g,2023-05-19,FC Argeș,Petrolul Ploiești,4,10,0,0.0,0.8,1.4,1.4,1.4,2.8,3.8,10.4,10.0,2.8,3.0,2.0,3.0,0.0,0.0,2.2,1.8,15.0,11.6,3.8,4.0,52.0,44.2,1,16,11
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=6LTtCZX5,2023-05-19,Chindia Târgoviște,FC Voluntari,5,11,0,1.0,1.0,2.4,1.2,1.2,4.8,5.0,11.0,16.0,4.4,4.0,3.0,1.4,0.0,0.0,1.4,3.0,15.0,9.8,2.0,2.6,47.4,48.0,0,13,7
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/fc-botosani-GjY1JjUS/sumar/statistici/0/?mid=pCSpBgmC,2023-05-20,FC Botoșani,CS Mioveni,9,1,0,0.0,0.6,0.2,0.2,1.6,2.6,1.4,10.8,6.0,4.2,1.8,1.6,2.2,0.0,0.0,1.6,1.2,15.8,15.8,2.2,3.6,53.2,48.0,1,9,16
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/sepsi-IDsPIcMA/sumar/statistici/0/?mid=bLXVz1lo,2023-05-20,Sepsi Sf. Gheorghe,CFR Cluj,7,2,0,0.0,1.8,0.8,1.0,1.6,4.8,2.4,13.2,12.6,4.6,4.4,3.0,2.4,0.0,0.0,2.4,1.4,14.6,12.6,2.0,2.4,51.6,44.0,2,14,5
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=2kn0tNQN,2023-05-21,Farul Constanța,FCSB,15,7,0,0.0,3.0,1.2,1.2,1.4,7.0,5.0,19.4,13.0,4.2,5.4,2.6,3.2,0.0,0.0,1.6,1.8,13.4,18.2,2.2,4.0,55.0,51.8,1,2,1
https://www.flashscore.ro/meci/fotbal/rapid-bucuresti-YFCpigVG/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=dCo4ustU,2023-05-22,Rapid București,Univ. Craiova,8,8,0,0.0,1.0,1.4,0.6,1.2,3.6,4.6,12.0,11.0,3.6,5.0,3.0,1.2,0.0,0.0,0.6,2.6,15.4,15.4,4.0,2.8,47.8,44.4,2,9,6
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=zoPs12g8,2023-05-26,U Craiova 1948,FC Voluntari,10,9,0,0.0,1.8,2.2,1.0,1.6,5.4,4.6,12.6,13.6,3.2,4.2,1.4,2.2,0.0,0.0,1.2,3.0,14.8,9.0,2.0,2.6,55.0,49.0,1,3,8
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=ETFIb4th,2023-05-27,FCSB,Rapid București,13,1,0,1.0,1.6,1.2,0.6,3.2,5.6,3.4,14.0,10.4,6.2,4.8,1.6,2.4,0.0,0.0,0.4,1.8,18.2,15.0,2.4,4.4,49.0,48.4,2,3,9
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/gloria-buzau-hduMiL46/sumar/statistici/0/?mid=ljbJ1qbf,2023-05-28,Gloria Buzău,UTA Arad,0,5,0,0.0,0.0,1.2,0.0,1.2,0.0,4.2,0.0,12.0,0.0,5.2,0.0,2.0,0.0,0.0,0.0,0.4,0.0,16.4,0.0,3.6,0.0,54.2,0,19,12
https://www.flashscore.ro/meci/fotbal/sepsi-IDsPIcMA/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=8jFMcOeb,2023-05-28,Univ. Craiova,Sepsi Sf. Gheorghe,8,1,0,0.0,1.6,0.6,1.2,1.6,6.4,2.8,21.6,8.2,10.0,3.4,1.6,2.0,0.0,0.0,1.6,1.8,12.6,9.8,1.4,4.8,63.4,51.4,2,6,14
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/farul-constanta-CrJbN1Pa/sumar/statistici/0/?mid=zwHEapRo,2023-05-28,CFR Cluj,Farul Constanța,9,3,0,1.0,2.0,0.8,1.0,1.4,7.6,3.2,17.2,9.8,4.8,3.4,1.2,2.2,0.0,0.0,1.6,3.0,11.4,15.2,3.0,4.8,44.2,53.2,2,5,1
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fc-arges-65I2MLv6/sumar/statistici/0/?mid=AaaF2Prl,2023-05-29,Dinamo București,FC Argeș,0,3,0,0.0,0.0,0.8,0.0,1.4,0.0,3.0,0.0,8.6,0.0,3.6,0.0,1.4,0.0,0.0,0.0,1.2,0.0,12.2,0.0,2.4,0.0,46.8,1,21,15
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=2mBr8vAn,2023-06-01,CFR Cluj,U Craiova 1948,6,6,0,1.0,1.4,0.8,1.4,1.2,6.4,2.4,15.2,8.0,4.4,4.6,1.8,1.0,0.0,0.0,1.6,1.4,11.6,15.0,2.8,2.6,44.2,56.0,1,5,2
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fc-arges-65I2MLv6/sumar/statistici/0/?mid=tQAZarp4,2023-06-03,FC Argeș,Dinamo București,7,0,0,0.0,1.2,0.0,1.0,0.0,3.4,0.0,9.6,0.0,3.4,0.0,2.0,0.0,0.0,0.0,1.8,0.0,14.0,0.0,3.0,0.0,50.6,0.0,1,15,17
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/gloria-buzau-hduMiL46/sumar/statistici/0/?mid=AaFwa2aA,2023-06-04,UTA Arad,Gloria Buzău,10,0,0,0.0,1.4,0.0,0.8,0.0,4.0,0.0,10.8,0.0,5.4,0.0,2.0,0.0,0.0,0.0,1.2,0.0,16.4,0.0,2.2,0.0,48.6,0.0,1,12,18
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=GGMGTCvN,2023-07-14,Oţelul Galaţi,UTA Arad,0,6,0,0.0,0.0,1.2,0.0,1.0,0.0,4.2,0.0,12.0,0.0,5.2,0.0,1.8,0.0,0.0,0.0,0.8,0.0,16.2,0.0,3.0,0.0,54.6,0,19,10
https://www.flashscore.ro/meci/fotbal/rapid-bucuresti-YFCpigVG/sepsi-IDsPIcMA/sumar/statistici/0/?mid=bZGjNAHj,2023-07-14,Rapid București,Sepsi Sf. Gheorghe,8,4,0,1.0,1.4,0.8,1.0,1.4,3.6,3.2,12.4,8.4,3.2,4.0,3.0,2.8,0.0,0.0,0.2,1.6,16.0,8.6,4.4,4.6,47.8,51.0,0,7,13
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/fc-hermannstadt-pUUuFXvI/sumar/statistici/0/?mid=8jJ8VY9A,2023-07-15,FC Hermannstadt,Farul Constanța,7,6,0,1.0,0.8,1.2,0.8,1.2,3.2,3.8,9.4,9.4,5.2,3.6,3.2,2.4,0.0,0.0,1.2,3.0,12.6,13.0,2.2,4.0,44.6,51.2,2,11,1
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/poli-iasi-t84qisiU/sumar/statistici/0/?mid=nsICUhPG,2023-07-15,CFR Cluj,Poli Iași,8,0,0,1.0,1.2,0.0,1.0,0.0,6.8,0.0,18.0,0.0,4.4,0.0,1.8,0.0,0.0,0.0,1.6,0.0,13.2,0.0,2.4,0.0,48.0,0.0,1,4,20
https://www.flashscore.ro/meci/fotbal/petrolul-dhnNlCE9/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=Cx5Yoffi,2023-07-16,Petrolul Ploiești,'U' Cluj,9,7,0,0.0,0.8,0.8,0.6,1.4,3.0,4.2,9.6,10.0,2.4,5.2,2.2,2.6,0.0,0.0,2.4,2.4,13.4,11.2,2.0,3.2,50.0,49.4,0,12,5
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=0lbmOj2p,2023-07-16,U Craiova 1948,FCSB,10,7,0,0.0,2.0,1.4,1.6,1.4,5.4,5.4,13.0,12.4,3.2,4.6,1.8,2.8,0.0,0.0,1.0,2.2,15.8,18.0,2.2,4.0,56.2,48.6,2,2,3
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=jT3xoE9c,2023-07-17,FC Voluntari,FC Botoșani,9,3,0,0.0,1.4,0.4,0.8,1.2,5.8,1.8,10.6,12.0,4.8,4.8,2.2,3.2,0.0,0.0,2.8,0.8,14.6,13.6,1.4,2.6,50.2,53.2,1,10,8
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=f7LKSWgT,2023-07-17,Dinamo București,Univ. Craiova,3,8,0,0.0,6.0,1.8,1.0,1.6,7.0,5.0,10.0,11.0,2.0,4.0,2.0,1.6,0.0,0.0,0.0,2.0,20.0,14.0,1.0,3.0,55.0,42.0,2,17,6
https://www.flashscore.ro/meci/fotbal/fcu-1948-craiova-nNhLpi8p/sepsi-IDsPIcMA/sumar/statistici/0/?mid=xpjbtjOS,2023-07-21,Sepsi Sf. Gheorghe,U Craiova 1948,4,6,0,1.0,1.2,0.8,1.4,0.6,3.4,2.8,11.6,9.2,4.4,4.8,2.2,2.0,0.0,0.0,2.0,1.6,14.6,14.8,3.2,2.8,52.6,55.0,1,13,3
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=necoqhvA,2023-07-21,UTA Arad,CFR Cluj,10,4,0,0.0,1.8,0.8,0.8,1.4,4.2,3.2,11.0,13.0,6.6,4.0,2.0,2.8,0.0,0.0,1.2,1.2,15.8,12.2,1.8,2.2,49.8,45.2,2,10,4
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=Q9zYZm1d,2023-07-22,Farul Constanța,FC Voluntari,15,8,0,1.0,3.2,2.6,1.4,2.2,6.8,5.4,17.4,13.2,5.8,4.8,2.8,3.2,0.0,0.0,1.4,3.0,13.2,9.4,2.4,2.6,57.6,48.6,1,1,7
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=fL0gsW8M,2023-07-22,FCSB,Dinamo București,10,0,0,1.0,1.6,2.0,1.6,4.0,5.6,5.0,14.0,10.0,6.6,5.0,2.0,4.0,0.0,0.0,0.2,2.0,16.0,21.0,2.6,0.0,51.8,54.0,1,2,17
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/poli-iasi-t84qisiU/sumar/statistici/0/?mid=84bspYO3,2023-07-23,Poli Iași,FC Hermannstadt,0,10,0,0.0,0.0,1.2,0.0,0.6,0.0,3.6,0.0,10.0,0.0,3.4,0.0,1.4,0.0,0.0,0.0,2.0,0.0,16.6,0.0,4.4,0.0,47.0,2,21,12
https://www.flashscore.ro/meci/fotbal/rapid-bucuresti-YFCpigVG/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=vgxQyAWq,2023-07-23,'U' Cluj,Rapid București,9,4,0,0.0,1.6,2.0,1.2,3.0,4.2,4.2,12.8,10.8,5.6,4.8,1.6,2.8,0.0,0.0,1.6,1.6,13.6,14.2,2.4,4.2,53.2,46.6,2,6,8
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/petrolul-dhnNlCE9/sumar/statistici/0/?mid=nJyUzUoj,2023-07-24,FC Botoșani,Petrolul Ploiești,11,10,0,1.0,1.4,1.2,0.2,1.2,3.6,3.0,12.6,8.6,5.2,3.6,1.4,3.4,0.0,0.0,2.0,2.0,15.0,10.0,2.4,2.6,55.0,47.4,0,9,12
https://www.flashscore.ro/meci/fotbal/otelul-galati-2H5uhNyO/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=tIdkrCgG,2023-07-24,Univ. Craiova,Oţelul Galaţi,5,0,0,0.0,1.2,0.0,1.2,0.0,6.2,0.0,20.2,0.0,10.0,0.0,1.6,0.0,0.0,0.0,1.8,0.0,11.4,0.0,1.4,0.0,61.4,0.0,0,5,18
https://www.flashscore.ro/meci/fotbal/fcu-1948-craiova-nNhLpi8p/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=tIIKcig3,2023-07-28,U Craiova 1948,'U' Cluj,10,8,0,1.0,2.2,1.0,2.0,0.8,5.6,4.6,12.4,10.2,3.6,6.2,1.8,2.4,0.0,0.0,0.6,2.6,14.4,11.2,2.8,2.6,55.2,49.4,2,4,6
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=zuIOdB89,2023-07-28,Rapid București,FC Botoșani,8,3,0,1.0,1.2,0.6,0.8,1.2,4.0,1.8,13.2,11.4,3.8,4.4,2.8,3.0,0.0,0.0,0.4,0.8,16.2,14.6,3.6,2.6,53.4,53.6,0,7,9
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=SEEGbXwc,2023-07-29,FC Hermannstadt,UTA Arad,7,6,0,0.0,0.8,1.2,0.8,1.0,4.2,4.0,9.6,11.2,5.4,4.4,2.8,1.8,0.0,0.0,0.8,1.0,12.8,17.6,2.4,3.0,43.8,55.2,1,11,10
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=OvegeNrP,2023-07-29,Oţelul Galaţi,FCSB,1,7,0,0.0,1.0,1.6,1.0,1.4,5.0,6.2,13.0,12.8,3.0,4.2,2.0,3.0,0.0,0.0,0.0,1.6,15.0,16.6,3.0,4.0,44.0,49.6,2,18,2
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/poli-iasi-t84qisiU/sumar/statistici/0/?mid=W6BXfkwM,2023-07-30,Farul Constanța,Poli Iași,15,0,0,0.0,3.6,0.0,1.4,2.0,7.6,4.0,18.0,10.0,6.2,4.0,2.6,4.0,0.0,0.0,1.2,1.0,10.6,18.0,2.4,2.0,60.6,66.0,2,1,21
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=z9mLnVvP,2023-07-30,CFR Cluj,Univ. Craiova,10,10,0,1.0,1.4,2.0,0.8,1.4,5.8,5.4,15.8,10.4,4.2,3.4,1.8,2.2,0.0,0.0,1.8,1.8,12.8,16.2,2.4,2.6,46.2,44.2,0,3,6
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/petrolul-dhnNlCE9/sumar/statistici/0/?mid=EVGSeVNF,2023-07-31,Petrolul Ploiești,FC Voluntari,7,5,0,0.0,0.8,2.4,0.8,3.0,2.8,4.8,8.6,12.2,3.0,4.8,1.6,3.0,0.0,0.0,1.4,2.2,13.8,10.4,2.2,3.0,51.8,47.6,2,12,9
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/sepsi-IDsPIcMA/sumar/statistici/0/?mid=QmsLjsit,2023-07-31,Dinamo București,Sepsi Sf. Gheorghe,3,5,0,0.0,3.0,0.6,1.5,1.0,4.5,2.8,10.0,7.8,3.0,3.6,3.0,3.8,0.0,0.0,0.5,1.4,19.5,9.4,3.5,5.0,53.0,48.0,2,17,13
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/poli-iasi-t84qisiU/sumar/statistici/0/?mid=0SlGnRp2,2023-08-04,UTA Arad,Poli Iași,12,0,0,0.0,1.6,0.0,0.4,0.0,5.4,0.0,11.6,0.0,7.4,0.0,1.6,0.0,0.0,0.0,3.4,0.0,11.0,0.0,2.2,0.0,54.6,0.0,1,9,22
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=AcAyf9hS,2023-08-04,Univ. Craiova,FC Hermannstadt,7,1,0,1.0,1.6,1.0,1.0,1.0,5.4,2.0,12.4,9.0,3.4,3.0,3.0,1.0,0.0,0.0,1.4,2.0,11.4,9.0,3.0,4.0,50.2,54.0,1,1,17
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=vD07lmGk,2023-08-05,FC Botoșani,U Craiova 1948,9,7,0,1.0,1.6,1.6,1.4,1.6,4.8,5.0,8.4,8.6,5.4,4.2,3.6,4.2,0.0,0.0,2.6,0.6,15.2,17.4,4.0,4.2,50.2,51.0,2,5,6
